filename, totalwords, totalkwds, Tax, Legal, Fin, Sys, Idio, rm_totalwords, rm_totalkwds, rm_Tax, rm_Legal, rm_Fin, rm_Sys, rm_Idio, rate_totalwords, rate_totalkwds, rate_Tax, rate_Legal, rate_Fin, rate_Sys, rate_Idio, techindustry_totalwords, techindustry_totalkwds, techindustry_Tax, techindustry_Legal, techindustry_Fin, techindustry_Sys, techindustry_Idio, investment_totalwords, investment_totalkwds, investment_Tax, investment_Legal, investment_Fin, investment_Sys, investment_Idio, expansion_totalwords, expansion_totalkwds, expansion_Tax, expansion_Legal, expansion_Fin, expansion_Sys, expansion_Idio, purchsales_totalwords, purchsales_totalkwds, purchsales_Tax, purchsales_Legal, purchsales_Fin, purchsales_Sys, purchsales_Idio, rd_totalwords, rd_totalkwds, rd_Tax, rd_Legal, rd_Fin, rd_Sys, rd_Idio, image_totalwords, image_totalkwds, image_Tax, image_Legal, image_Fin, image_Sys, image_Idio, shares_totalwords, shares_totalkwds, shares_Tax, shares_Legal, shares_Fin, shares_Sys, shares_Idio, merge_totalwords, merge_totalkwds, merge_Tax, merge_Legal, merge_Fin, merge_Sys, merge_Idio, manage_totalwords, manage_totalkwds, manage_Tax, manage_Legal, manage_Fin, manage_Sys, manage_Idio, rule_totalwords, rule_totalkwds, rule_Tax, rule_Legal, rule_Fin, rule_Sys, rule_Idio, lawsuit_totalwords, lawsuit_totalkwds, lawsuit_Tax, lawsuit_Legal, lawsuit_Fin, lawsuit_Sys, lawsuit_Idio, else_totalwords, else_totalkwds, else_Tax, else_Legal, else_Fin, else_Sys, else_Idio, crisis_totalwords, crisis_totalkwds, crisis_Tax, crisis_Legal, crisis_Fin, crisis_Sys, crisis_Idio, other_totalwords, other_totalkwds, other_Tax, other_Legal, other_Fin, other_Sys, other_Idio, 
2012128424惠普, 1050, 125, 3, 9, 6, 61, 46, 0, 0, 0, 0, 0, 0, 0, 209, 43, 0, 0, 5, 32, 6, 0, 0, 0, 0, 0, 0, 0, 59, 3, 0, 0, 0, 3, 0, 17, 2, 0, 0, 0, 0, 2, 142, 16, 0, 0, 0, 6, 10, 68, 14, 0, 1, 0, 3, 10, 46, 2, 0, 1, 0, 0, 1, 40, 0, 0, 0, 0, 0, 0, 36, 3, 0, 1, 0, 0, 2, 18, 0, 0, 0, 0, 0, 0, 70, 1, 0, 0, 0, 0, 1, 111, 14, 0, 4, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 197, 26, 3, 2, 0, 10, 11, 
2012128155博智, 2301, 218, 2, 11, 2, 96, 107, 0, 0, 0, 0, 0, 0, 0, 292, 45, 0, 0, 2, 38, 5, 62, 17, 0, 0, 0, 1, 16, 95, 5, 0, 0, 0, 5, 0, 32, 2, 0, 0, 0, 1, 1, 142, 14, 0, 1, 0, 3, 10, 1177, 83, 0, 0, 0, 28, 55, 40, 2, 0, 1, 0, 1, 0, 110, 6, 0, 0, 0, 0, 6, 37, 5, 0, 0, 0, 1, 4, 22, 0, 0, 0, 0, 0, 0, 45, 2, 0, 1, 0, 1, 0, 111, 14, 0, 4, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 99, 23, 2, 4, 0, 10, 7, 
2006028349友信, 4946, 548, 0, 17, 20, 305, 206, 0, 0, 0, 0, 0, 0, 0, 400, 68, 0, 1, 1, 54, 12, 85, 7, 0, 0, 0, 1, 6, 84, 6, 0, 1, 0, 5, 0, 369, 45, 0, 2, 0, 21, 22, 113, 14, 0, 0, 0, 3, 11, 584, 42, 0, 0, 0, 34, 8, 72, 1, 0, 0, 0, 1, 0, 90, 1, 0, 0, 1, 0, 0, 25, 3, 0, 0, 0, 0, 3, 121, 5, 0, 0, 0, 3, 2, 63, 2, 0, 2, 0, 0, 0, 105, 12, 0, 5, 0, 4, 3, 5, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 2800, 341, 0, 6, 17, 179, 139, 
2011114974亞泰, 1130, 96, 0, 4, 1, 50, 41, 0, 0, 0, 0, 0, 0, 0, 166, 30, 0, 0, 0, 24, 6, 109, 10, 0, 0, 0, 4, 6, 98, 4, 0, 0, 0, 4, 0, 10, 1, 0, 0, 0, 0, 1, 131, 11, 0, 0, 0, 1, 10, 42, 4, 0, 0, 0, 2, 2, 10, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 67, 1, 0, 0, 0, 0, 1, 45, 2, 0, 1, 0, 1, 0, 110, 13, 0, 3, 0, 7, 3, 257, 18, 0, 0, 0, 7, 11, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2013124747強生, 1050, 105, 2, 8, 4, 55, 36, 0, 0, 0, 0, 0, 0, 0, 252, 27, 0, 0, 3, 19, 5, 48, 9, 0, 0, 0, 4, 5, 82, 5, 0, 1, 0, 4, 0, 19, 2, 0, 0, 0, 0, 2, 116, 8, 0, 0, 0, 1, 7, 45, 3, 0, 0, 0, 3, 0, 33, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 19, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 155, 16, 0, 1, 0, 7, 8, 110, 14, 0, 4, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 31, 1, 0, 0, 1, 0, 0, 105, 18, 2, 2, 0, 10, 4, 
2006098024佑華, 4274, 488, 8, 11, 3, 254, 212, 0, 0, 0, 0, 0, 0, 0, 279, 45, 1, 2, 1, 34, 7, 149, 35, 0, 2, 0, 22, 11, 155, 19, 0, 0, 0, 17, 2, 20, 2, 0, 0, 0, 0, 2, 105, 21, 0, 0, 0, 4, 17, 134, 22, 0, 0, 0, 4, 18, 57, 3, 0, 1, 0, 1, 1, 38, 0, 0, 0, 0, 0, 0, 21, 2, 0, 0, 0, 0, 2, 20, 0, 0, 0, 0, 0, 0, 105, 9, 0, 2, 0, 5, 2, 97, 10, 0, 3, 0, 4, 3, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 3057, 319, 7, 1, 1, 163, 147, 
2007053303岱稜, 4865, 401, 0, 7, 9, 214, 171, 0, 0, 0, 0, 0, 0, 0, 588, 75, 0, 2, 1, 60, 12, 55, 6, 0, 0, 0, 2, 4, 263, 32, 0, 0, 1, 29, 2, 1589, 62, 0, 2, 6, 32, 22, 1322, 144, 0, 0, 0, 61, 83, 237, 11, 0, 0, 0, 6, 5, 70, 10, 0, 0, 1, 5, 4, 207, 4, 0, 0, 0, 2, 2, 40, 5, 0, 0, 0, 1, 4, 38, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 100, 10, 0, 3, 0, 4, 3, 262, 42, 0, 0, 0, 12, 30, 31, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
2007103490單井, 3201, 236, 0, 7, 5, 95, 129, 0, 0, 0, 0, 0, 0, 0, 734, 67, 0, 0, 3, 50, 14, 39, 7, 0, 0, 0, 0, 7, 621, 8, 0, 0, 0, 8, 0, 7, 1, 0, 0, 0, 0, 1, 24, 4, 0, 0, 0, 1, 3, 691, 12, 0, 0, 0, 5, 7, 47, 3, 0, 0, 1, 2, 0, 36, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 1, 21, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 110, 14, 0, 4, 0, 7, 3, 808, 118, 0, 3, 0, 22, 93, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2007093416融程電, 3432, 339, 1, 12, 6, 102, 218, 0, 0, 0, 0, 0, 0, 0, 258, 40, 0, 3, 0, 29, 8, 54, 4, 0, 0, 0, 0, 4, 67, 6, 0, 0, 0, 5, 1, 10, 1, 0, 0, 0, 0, 1, 100, 10, 0, 0, 0, 2, 8, 1145, 31, 0, 0, 0, 3, 28, 55, 3, 0, 0, 0, 2, 1, 68, 0, 0, 0, 0, 0, 0, 12, 2, 0, 0, 0, 0, 2, 18, 0, 0, 0, 0, 0, 0, 63, 2, 0, 0, 0, 0, 2, 107, 14, 0, 4, 0, 7, 3, 1439, 225, 1, 5, 5, 54, 160, 31, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2005093312弘憶股, 1002, 41, 0, 5, 2, 19, 15, 0, 0, 0, 0, 0, 0, 0, 427, 0, 0, 0, 0, 0, 0, 30, 2, 0, 0, 0, 0, 2, 88, 9, 0, 0, 0, 9, 0, 18, 2, 0, 0, 0, 0, 2, 18, 2, 0, 0, 0, 0, 2, 137, 8, 0, 0, 1, 3, 4, 23, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 18, 2, 0, 0, 0, 0, 2, 19, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 114, 15, 0, 5, 0, 7, 3, 5, 0, 0, 0, 0, 0, 0, 31, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2011124979華星光, 1430, 167, 3, 7, 7, 97, 53, 0, 0, 0, 0, 0, 0, 0, 341, 70, 0, 0, 2, 56, 12, 73, 10, 0, 0, 0, 3, 7, 73, 10, 0, 1, 0, 9, 0, 237, 22, 0, 1, 2, 7, 12, 132, 13, 0, 0, 1, 7, 5, 86, 7, 0, 0, 0, 4, 3, 68, 7, 0, 0, 2, 1, 4, 61, 1, 0, 0, 0, 0, 1, 44, 3, 0, 0, 0, 0, 3, 47, 1, 0, 0, 0, 0, 1, 67, 2, 1, 0, 0, 1, 0, 111, 13, 0, 3, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 53, 8, 2, 2, 0, 2, 2, 
2007073521鴻翊, 3789, 339, 5, 9, 4, 140, 181, 0, 0, 0, 0, 0, 0, 0, 426, 54, 5, 0, 0, 41, 8, 83, 15, 0, 1, 0, 6, 8, 109, 7, 0, 0, 1, 6, 0, 27, 3, 0, 0, 2, 0, 1, 2393, 184, 0, 4, 0, 61, 119, 339, 38, 0, 0, 0, 12, 26, 21, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 14, 2, 0, 0, 0, 0, 2, 27, 0, 0, 0, 0, 0, 0, 153, 21, 0, 0, 0, 7, 14, 115, 14, 0, 4, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 31, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2007113518柏騰, 942, 85, 1, 2, 2, 46, 34, 0, 0, 0, 0, 0, 0, 0, 153, 26, 1, 0, 0, 19, 6, 72, 9, 0, 0, 0, 3, 6, 183, 9, 0, 0, 0, 9, 0, 82, 10, 0, 1, 0, 4, 5, 167, 15, 0, 0, 0, 7, 8, 52, 5, 0, 0, 0, 1, 4, 47, 5, 0, 1, 1, 2, 1, 35, 0, 0, 0, 0, 0, 0, 36, 4, 0, 0, 0, 1, 3, 20, 0, 0, 0, 0, 0, 0, 53, 1, 0, 0, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2005108107大億科, 2529, 208, 0, 6, 7, 97, 98, 0, 0, 0, 0, 0, 0, 0, 218, 16, 0, 0, 2, 11, 3, 29, 3, 0, 0, 0, 0, 3, 181, 16, 0, 1, 1, 14, 0, 7, 1, 0, 0, 0, 0, 1, 448, 62, 0, 0, 1, 33, 28, 798, 29, 0, 0, 0, 7, 22, 20, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 97, 9, 0, 2, 0, 4, 3, 627, 70, 0, 3, 2, 28, 37, 31, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2006093499環天科, 3495, 379, 0, 12, 4, 134, 229, 0, 0, 0, 0, 0, 0, 0, 520, 30, 0, 0, 1, 26, 3, 67, 9, 0, 0, 0, 1, 8, 50, 4, 0, 0, 0, 4, 0, 17, 2, 0, 0, 0, 0, 2, 148, 10, 0, 0, 0, 3, 7, 76, 3, 0, 1, 0, 2, 0, 54, 4, 0, 0, 2, 2, 0, 45, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 2, 9, 0, 0, 0, 0, 0, 0, 47, 2, 0, 1, 0, 1, 0, 111, 13, 0, 3, 0, 7, 3, 2301, 299, 0, 7, 0, 88, 204, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2004123268海德威, 520, 54, 2, 3, 1, 33, 15, 0, 0, 0, 0, 0, 0, 0, 193, 29, 2, 0, 1, 18, 8, 27, 3, 0, 0, 0, 0, 3, 65, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 0, 0, 0, 1, 1, 112, 13, 0, 3, 0, 7, 3, 5, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
2006013130一零四, 1305, 92, 0, 13, 2, 46, 31, 0, 0, 0, 0, 0, 0, 0, 122, 20, 0, 1, 0, 14, 5, 134, 8, 0, 1, 1, 1, 5, 198, 10, 0, 2, 0, 8, 0, 97, 11, 0, 0, 1, 5, 5, 65, 5, 0, 0, 0, 1, 4, 123, 2, 0, 0, 0, 2, 0, 28, 1, 0, 0, 0, 1, 0, 35, 0, 0, 0, 0, 0, 0, 33, 5, 0, 0, 0, 1, 4, 50, 2, 0, 0, 0, 0, 2, 120, 5, 0, 3, 0, 0, 2, 203, 13, 0, 5, 0, 5, 3, 62, 10, 0, 1, 0, 8, 1, 30, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2007123533嘉澤, 1741, 189, 0, 61, 2, 55, 71, 0, 0, 0, 0, 0, 0, 0, 226, 35, 0, 0, 0, 29, 6, 42, 4, 0, 0, 0, 1, 3, 66, 5, 0, 0, 0, 5, 0, 18, 1, 0, 0, 0, 0, 1, 108, 12, 0, 0, 0, 2, 10, 61, 3, 0, 0, 0, 1, 2, 56, 5, 0, 1, 1, 2, 1, 40, 0, 0, 0, 0, 0, 0, 34, 4, 0, 0, 0, 1, 3, 57, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 723, 79, 0, 50, 0, 4, 25, 236, 40, 0, 10, 0, 10, 20, 31, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2006103315宣昶, 825, 67, 1, 4, 1, 35, 26, 0, 0, 0, 0, 0, 0, 0, 216, 34, 1, 0, 0, 24, 9, 29, 2, 0, 0, 0, 0, 2, 75, 4, 0, 0, 0, 4, 0, 20, 2, 0, 0, 0, 0, 2, 20, 2, 0, 0, 0, 0, 2, 184, 10, 0, 1, 0, 3, 6, 24, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 18, 2, 0, 0, 0, 0, 2, 20, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 109, 10, 0, 3, 0, 4, 3, 5, 0, 0, 0, 0, 0, 0, 32, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2011043694海華, 2039, 172, 11, 14, 4, 61, 82, 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 0, 42, 4, 0, 0, 0, 1, 3, 58, 3, 0, 0, 0, 3, 0, 19, 2, 0, 0, 0, 0, 2, 109, 15, 0, 0, 0, 6, 9, 248, 17, 0, 0, 0, 3, 14, 31, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 39, 4, 0, 0, 0, 0, 4, 22, 0, 0, 0, 0, 0, 0, 57, 2, 0, 1, 0, 1, 0, 667, 100, 10, 12, 4, 40, 34, 7, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 331, 25, 1, 1, 0, 7, 16, 
2006088110華東, 2424, 288, 3, 9, 9, 162, 105, 0, 0, 0, 0, 0, 0, 0, 170, 39, 0, 0, 2, 34, 3, 591, 86, 0, 3, 2, 39, 42, 116, 9, 0, 1, 0, 8, 0, 15, 2, 0, 0, 0, 0, 2, 514, 61, 0, 0, 0, 40, 21, 49, 5, 0, 0, 0, 2, 3, 18, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 2, 16, 0, 0, 0, 0, 0, 0, 282, 27, 3, 2, 3, 9, 10, 98, 9, 0, 3, 0, 4, 2, 493, 48, 0, 0, 2, 26, 20, 25, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2012121597直得, 1525, 182, 2, 15, 5, 88, 72, 0, 0, 0, 0, 0, 0, 0, 181, 41, 0, 2, 4, 29, 6, 120, 26, 0, 0, 0, 5, 21, 76, 4, 0, 1, 0, 3, 0, 81, 8, 0, 1, 1, 3, 3, 168, 20, 0, 0, 0, 3, 17, 144, 10, 0, 0, 0, 8, 2, 54, 3, 0, 2, 0, 1, 0, 36, 0, 0, 0, 0, 0, 0, 35, 4, 0, 0, 0, 0, 4, 38, 0, 0, 0, 0, 0, 0, 98, 3, 0, 2, 0, 1, 0, 112, 14, 0, 4, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 345, 49, 2, 3, 0, 28, 16, 
2006011815富喬, 2502, 269, 1, 14, 12, 153, 89, 0, 0, 0, 0, 0, 0, 0, 387, 66, 0, 0, 7, 48, 11, 92, 9, 0, 0, 0, 5, 4, 72, 4, 0, 0, 0, 4, 0, 19, 2, 0, 0, 0, 0, 2, 480, 42, 0, 0, 1, 22, 19, 103, 5, 0, 0, 0, 2, 3, 61, 3, 0, 0, 0, 2, 1, 104, 1, 0, 0, 0, 1, 0, 21, 2, 0, 0, 0, 0, 2, 25, 0, 0, 0, 0, 0, 0, 69, 2, 0, 0, 0, 0, 2, 361, 37, 0, 10, 0, 10, 17, 541, 76, 0, 1, 1, 47, 27, 31, 1, 0, 0, 1, 0, 0, 136, 19, 1, 3, 2, 12, 1, 
2007093489森寶, 1965, 190, 0, 5, 7, 115, 63, 0, 0, 0, 0, 0, 0, 0, 461, 101, 0, 1, 6, 80, 14, 51, 7, 0, 0, 0, 3, 4, 70, 4, 0, 0, 0, 4, 0, 14, 2, 0, 0, 0, 0, 2, 990, 50, 0, 0, 0, 19, 31, 57, 7, 0, 0, 0, 2, 5, 50, 3, 0, 0, 0, 1, 2, 36, 0, 0, 0, 0, 0, 0, 12, 2, 0, 0, 0, 0, 2, 22, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 110, 13, 0, 4, 0, 6, 3, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2011118291尚茂, 1377, 134, 0, 5, 6, 88, 35, 0, 0, 0, 0, 0, 0, 0, 457, 71, 0, 1, 5, 58, 7, 56, 6, 0, 0, 0, 0, 6, 109, 4, 0, 0, 0, 4, 0, 24, 1, 0, 0, 0, 0, 1, 175, 19, 0, 0, 0, 10, 9, 121, 12, 0, 0, 0, 6, 6, 73, 1, 0, 0, 1, 0, 0, 41, 0, 0, 0, 0, 0, 0, 24, 2, 0, 0, 0, 0, 2, 48, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 122, 17, 0, 4, 0, 10, 3, 12, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 29, 1, 0, 0, 0, 0, 1, 
2012098416實威, 3985, 275, 2, 40, 14, 131, 88, 0, 0, 0, 0, 0, 0, 0, 444, 37, 0, 0, 0, 33, 4, 41, 5, 0, 0, 1, 2, 2, 91, 5, 0, 0, 0, 5, 0, 20, 2, 0, 0, 0, 0, 2, 97, 9, 0, 0, 0, 0, 9, 418, 33, 0, 1, 0, 9, 23, 40, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 13, 2, 0, 0, 0, 0, 2, 35, 0, 0, 0, 0, 0, 0, 44, 2, 0, 1, 0, 1, 0, 2595, 170, 0, 36, 12, 79, 43, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 70, 9, 2, 2, 0, 2, 3, 
2011064430耀億, 2816, 331, 2, 50, 9, 131, 139, 0, 0, 0, 0, 0, 0, 0, 195, 45, 0, 1, 3, 32, 9, 43, 6, 0, 0, 0, 0, 6, 75, 6, 0, 0, 0, 6, 0, 142, 30, 0, 0, 1, 12, 17, 272, 33, 0, 0, 1, 10, 22, 229, 12, 0, 1, 0, 7, 4, 36, 2, 0, 1, 0, 0, 1, 36, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 26, 0, 0, 0, 0, 0, 0, 45, 2, 0, 1, 0, 1, 0, 741, 106, 0, 32, 4, 23, 47, 7, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 929, 88, 2, 14, 0, 40, 32, 
2012075234達興, 1482, 134, 0, 7, 2, 72, 53, 0, 0, 0, 0, 0, 0, 0, 598, 36, 0, 0, 2, 27, 7, 80, 19, 0, 0, 0, 6, 13, 80, 9, 0, 0, 0, 9, 0, 62, 10, 0, 0, 0, 5, 5, 134, 16, 0, 0, 0, 8, 8, 79, 16, 0, 0, 0, 4, 12, 40, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 19, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 251, 26, 0, 7, 0, 13, 6, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2006063339泰谷, 1223, 108, 0, 8, 3, 56, 41, 0, 0, 0, 0, 0, 0, 0, 152, 29, 0, 0, 2, 21, 6, 69, 5, 0, 0, 0, 2, 3, 72, 2, 0, 0, 0, 2, 0, 25, 4, 0, 0, 0, 1, 3, 141, 13, 0, 0, 0, 5, 8, 133, 13, 0, 0, 0, 3, 10, 54, 2, 0, 1, 0, 0, 1, 39, 0, 0, 0, 0, 0, 0, 14, 1, 0, 0, 0, 0, 1, 34, 0, 0, 0, 0, 0, 0, 166, 11, 0, 1, 0, 5, 5, 282, 27, 0, 6, 0, 17, 4, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2011124154F-康樂, 4152, 454, 67, 67, 25, 196, 99, 0, 0, 0, 0, 0, 0, 0, 443, 54, 0, 0, 8, 39, 7, 59, 11, 0, 0, 0, 4, 7, 68, 4, 0, 0, 0, 4, 0, 19, 2, 0, 0, 0, 0, 2, 1021, 75, 3, 1, 1, 34, 36, 27, 5, 0, 0, 0, 0, 5, 104, 21, 0, 1, 1, 4, 15, 25, 0, 0, 0, 0, 0, 0, 19, 2, 0, 0, 0, 0, 2, 33, 0, 0, 0, 0, 0, 0, 97, 5, 0, 1, 0, 3, 1, 122, 16, 0, 3, 0, 10, 3, 2068, 258, 64, 61, 14, 98, 21, 42, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2013118446華研, 2613, 233, 7, 16, 6, 121, 83, 0, 0, 0, 0, 0, 0, 0, 302, 54, 3, 0, 3, 34, 14, 382, 21, 0, 2, 0, 6, 13, 81, 4, 0, 0, 0, 4, 0, 24, 1, 0, 0, 0, 0, 1, 152, 23, 1, 0, 0, 8, 14, 60, 3, 0, 0, 0, 1, 2, 57, 2, 0, 1, 1, 0, 0, 18, 0, 0, 0, 0, 0, 0, 44, 5, 0, 0, 0, 1, 4, 22, 0, 0, 0, 0, 0, 0, 536, 24, 0, 3, 0, 14, 7, 178, 25, 0, 8, 0, 11, 6, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 720, 70, 3, 2, 1, 42, 22, 
2005123376新日興, 3293, 250, 1, 17, 6, 137, 89, 0, 0, 0, 0, 0, 0, 0, 953, 59, 1, 1, 2, 49, 6, 84, 11, 0, 0, 0, 2, 9, 620, 37, 0, 3, 1, 30, 3, 142, 24, 0, 0, 0, 9, 15, 236, 16, 0, 0, 1, 7, 8, 332, 12, 0, 0, 0, 7, 5, 36, 2, 0, 0, 0, 1, 1, 92, 1, 0, 0, 0, 1, 0, 37, 5, 0, 0, 0, 1, 4, 84, 3, 0, 0, 0, 0, 3, 61, 5, 0, 1, 0, 1, 3, 280, 32, 0, 8, 1, 14, 9, 301, 42, 0, 4, 0, 15, 23, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2012055907F-大洋, 6065, 624, 63, 95, 28, 309, 129, 0, 0, 0, 0, 0, 0, 0, 397, 74, 0, 0, 5, 50, 19, 81, 11, 0, 0, 0, 3, 8, 143, 11, 0, 0, 0, 10, 1, 53, 4, 0, 0, 0, 1, 3, 27, 4, 0, 0, 0, 1, 3, 104, 9, 0, 0, 0, 3, 6, 45, 2, 0, 0, 1, 1, 0, 67, 1, 0, 0, 0, 0, 1, 51, 9, 0, 0, 0, 0, 9, 65, 1, 0, 0, 0, 0, 1, 183, 17, 0, 6, 0, 9, 2, 541, 53, 0, 12, 1, 34, 6, 177, 16, 3, 2, 4, 3, 4, 29, 1, 0, 0, 1, 0, 0, 4102, 411, 60, 75, 16, 194, 66, 
2011054944兆遠, 3350, 216, 5, 11, 8, 144, 48, 0, 0, 0, 0, 0, 0, 0, 238, 54, 1, 0, 3, 46, 4, 37, 4, 0, 0, 0, 0, 4, 49, 2, 0, 0, 0, 2, 0, 36, 8, 0, 0, 1, 5, 2, 585, 0, 0, 0, 0, 0, 0, 53, 4, 0, 0, 0, 1, 3, 55, 2, 0, 0, 1, 1, 0, 19, 0, 0, 0, 0, 0, 0, 13, 2, 0, 0, 0, 0, 2, 11, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 336, 43, 0, 9, 0, 23, 11, 1167, 0, 0, 0, 0, 0, 0, 29, 1, 0, 0, 1, 0, 0, 671, 96, 4, 2, 2, 66, 22, 
2008123552同致, 4637, 88, 0, 7, 6, 48, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 8, 0, 0, 0, 2, 6, 215, 22, 0, 1, 2, 19, 0, 66, 8, 0, 0, 1, 6, 1, 48, 3, 0, 0, 0, 0, 3, 134, 21, 0, 1, 0, 11, 9, 52, 4, 0, 0, 2, 2, 0, 34, 0, 0, 0, 0, 0, 0, 35, 4, 0, 0, 0, 1, 3, 38, 2, 0, 1, 0, 0, 1, 1135, 0, 0, 0, 0, 0, 0, 103, 14, 0, 4, 0, 7, 3, 1640, 1, 0, 0, 0, 0, 1, 27, 1, 0, 0, 1, 0, 0, 1035, 0, 0, 0, 0, 0, 0, 
